game_id,run_id,timestamp,language,n_rounds_known,max_rounds,played_rounds,agent1_name,agent1_llm,agent1_personality,agent1_noise_rate,agent1_total_score,agent1_cooperation_rate,agent1_defection_rate,agent1_flipped_count,agent1_flipped_rounds,agent1_strategies,agent1_intended_strategies,agent2_name,agent2_llm,agent2_personality,agent2_noise_rate,agent2_total_score,agent2_cooperation_rate,agent2_defection_rate,agent2_flipped_count,agent2_flipped_rounds,agent2_strategies,agent2_intended_strategies,time_checker_accuracy,rule_checker_accuracy,aggregation_checker_accuracy,llm_name,noise_level,original_game_id
Qwen2.5-32B-Instruct__noise05__game_68,69,2026-02-12T05:35:04.886553,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.05,70,0.9,0.1,3,"11,13,26","C,C,C,C,C,C,C,C,C,C,T,C,T,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.05,80,0.9333,0.0667,2,"25,28","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,T,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.1667,Qwen2.5-32B-Instruct,5,game_68
Qwen2.5-32B-Instruct__noise05__game_70,71,2026-02-12T05:35:52.400768,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.05,226,0.0333,0.9667,1,26,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,coopératif,0.05,236,0.0667,0.9333,1,28,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,5,game_70
Qwen2.5-32B-Instruct__noise05__game_69,70,2026-02-12T05:35:59.552267,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.05,282,0.9667,0.0333,1,27,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,égoïste,0.05,12,0.0667,0.9333,2,"3,23","T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.1111,Qwen2.5-32B-Instruct,5,game_69
Qwen2.5-32B-Instruct__noise05__game_71,72,2026-02-12T05:36:05.857122,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.05,236,0.0667,0.9333,2,"15,25","T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.05,226,0.0333,0.9667,1,27,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,5,game_71
Qwen2.5-32B-Instruct__noise05__game_72,73,2026-02-12T05:40:03.549622,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.05,80,0.9333,0.0667,2,"3,22","C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.05,70,0.9,0.1,3,"8,10,29","C,C,C,C,C,C,C,T,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.0,Qwen2.5-32B-Instruct,5,game_72
Qwen2.5-32B-Instruct__noise05__game_75,76,2026-02-12T05:40:49.389440,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.05,234,0.1667,0.8333,5,"9,21,25,26,30","T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,C,C,T,T,T,C","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.05,204,0.0667,0.9333,2,"1,26","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.1111,Qwen2.5-32B-Instruct,5,game_75
Qwen2.5-32B-Instruct__noise05__game_73,74,2026-02-12T05:40:54.228731,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.05,298,0.9667,0.0333,1,18,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,égoïste,0.05,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.2778,Qwen2.5-32B-Instruct,5,game_73
Qwen2.5-32B-Instruct__noise05__game_74,75,2026-02-12T05:41:14.924562,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.05,178,0.0333,0.9667,1,29,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,coopératif,0.05,248,0.2667,0.7333,2,"21,23","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,C,T,T,C,C,C,C,C","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,C,C,C,C",1.0,1.0,0.1111,Qwen2.5-32B-Instruct,5,game_74
Qwen2.5-32B-Instruct__noise05__game_76,77,2026-02-12T05:45:08.492039,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.05,70,0.9,0.1,3,"7,16,30","C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,T","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.05,80,0.9333,0.0667,2,"6,15","C,C,C,C,C,T,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.0556,Qwen2.5-32B-Instruct,5,game_76
Qwen2.5-32B-Instruct__noise05__game_77,78,2026-02-12T05:45:30.576060,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.05,242,0.1667,0.8333,1,22,"C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,C,T","C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T",agent2,VLLMQwen32B,égoïste,0.05,202,0.0333,0.9667,1,5,"T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.0556,Qwen2.5-32B-Instruct,5,game_77
Qwen2.5-32B-Instruct__noise05__game_78,79,2026-02-12T05:46:10.059910,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.05,4,0.0667,0.9333,2,"2,26","T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,coopératif,0.05,284,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.9286,0.1111,Qwen2.5-32B-Instruct,5,game_78
Qwen2.5-32B-Instruct__noise05__game_79,80,2026-02-12T05:46:19.412334,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.05,242,0.0333,0.9667,1,29,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.05,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.3333,Qwen2.5-32B-Instruct,5,game_79
Qwen2.5-32B-Instruct__noise05__game_81,82,2026-02-12T05:49:46.660336,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,282,0.8333,0.1667,2,"6,10","ت,ت,ت,ت,ت,خ,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,خ,خ","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,42,0.0333,0.9667,1,2,"خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.0,Qwen2.5-32B-Instruct,5,game_81
Qwen2.5-32B-Instruct__noise05__game_80,81,2026-02-12T05:50:29.535963,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,66,0.9667,0.0333,1,25,"ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",agent2,VLLMQwen32B,متعاون,0.05,66,0.9667,0.0333,1,15,"ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.2778,Qwen2.5-32B-Instruct,5,game_80
Qwen2.5-32B-Instruct__noise05__game_82,83,2026-02-12T05:51:04.077009,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,12,0.0667,0.9333,2,"5,19","خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,متعاون,0.05,282,0.9667,0.0333,1,8,"ت,ت,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.0278,Qwen2.5-32B-Instruct,5,game_82
Qwen2.5-32B-Instruct__noise05__game_83,84,2026-02-12T05:51:13.909650,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,234,0.0333,0.9667,1,25,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,234,0.0333,0.9667,1,24,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.3333,Qwen2.5-32B-Instruct,5,game_83
Qwen2.5-32B-Instruct__noise05__game_84,85,2026-02-12T05:53:49.475392,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,60,1.0,0.0,0,,"ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",agent2,VLLMQwen32B,متعاون,0.05,60,1.0,0.0,0,,"ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.6667,Qwen2.5-32B-Instruct,5,game_84
Qwen2.5-32B-Instruct__noise05__game_85,86,2026-02-12T05:55:35.256934,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,244,0.2,0.8,2,"5,15","ت,ت,ت,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ","ت,ت,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,194,0.0333,0.9667,1,14,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.1389,Qwen2.5-32B-Instruct,5,game_85
Qwen2.5-32B-Instruct__noise05__game_86,87,2026-02-12T05:56:06.207468,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,24,0.0,1.0,0,,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,متعاون,0.05,294,0.9,0.1,4,"2,3,14,30","ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ","ت,خ,خ,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.1667,Qwen2.5-32B-Instruct,5,game_86
Qwen2.5-32B-Instruct__noise05__game_87,88,2026-02-12T05:56:23.935358,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,240,0.0,1.0,0,,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,240,0.0,1.0,0,,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.5556,Qwen2.5-32B-Instruct,5,game_87
Qwen2.5-32B-Instruct__noise05__game_88,89,2026-02-12T05:58:29.991018,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,56,0.9333,0.0667,2,"1,7","خ,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",agent2,VLLMQwen32B,متعاون,0.05,76,1.0,0.0,0,,"ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.2778,Qwen2.5-32B-Instruct,5,game_88
Qwen2.5-32B-Instruct__noise05__game_90,91,2026-02-12T06:01:06.148549,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,196,0.0667,0.9333,2,"22,30","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,ت","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,متعاون,0.05,236,0.2,0.8,2,"18,20","ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,ت,خ,خ,خ,خ,خ,خ,خ,ت,ت,ت","ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,ت,ت",1.0,1.0,0.1111,Qwen2.5-32B-Instruct,5,game_90
Qwen2.5-32B-Instruct__noise05__game_91,92,2026-02-12T06:01:32.554091,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,240,0.0,1.0,0,,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,240,0.0,1.0,0,,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.5556,Qwen2.5-32B-Instruct,5,game_91
Qwen2.5-32B-Instruct__noise05__game_89,90,2026-02-12T06:02:02.233874,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,240,0.1333,0.8667,1,5,"ت,ت,ت,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","ت,ت,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,210,0.0333,0.9667,1,25,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.25,Qwen2.5-32B-Instruct,5,game_89
Qwen2.5-32B-Instruct__noise05__game_92,93,2026-02-12T06:03:06.147650,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,74,0.9667,0.0333,1,19,"ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",agent2,VLLMQwen32B,متعاون,0.05,64,0.9333,0.0667,2,"19,20","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,5,game_92
Qwen2.5-32B-Instruct__noise05__game_93,94,2026-02-12T06:06:02.676753,ar,True,30,30,agent1,VLLMQwen32B,متعاون,0.05,274,0.8333,0.1667,1,22,"ت,خ,خ,خ,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,خ,ت,ت,ت,ت,ت,ت,ت,ت","ت,خ,خ,خ,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",agent2,VLLMQwen32B,أناني,0.05,44,0.0667,0.9333,2,"5,14","خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.0556,Qwen2.5-32B-Instruct,5,game_93
Qwen2.5-32B-Instruct__noise05__game_94,95,2026-02-12T06:06:40.976092,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,76,0.0667,0.9333,2,"3,22","خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,متعاون,0.05,266,0.7,0.3,0,,"ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت","ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت,ت",1.0,1.0,0.0,Qwen2.5-32B-Instruct,5,game_94
Qwen2.5-32B-Instruct__noise05__game_95,96,2026-02-12T06:07:06.964897,ar,True,30,30,agent1,VLLMQwen32B,أناني,0.05,224,0.0,1.0,0,,"خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMQwen32B,أناني,0.05,244,0.0667,0.9333,2,"15,19","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,1.0,0.3333,Qwen2.5-32B-Instruct,5,game_95
